almacen,cantidad,clase,cod_item,departamento,dolares_abono,dolares_cargo,dolares_saldo,empresa,estado_orden,estado_pago,facturas_vinculadas,fecha_transaccion,glosa,id_transaccion,item,linea_negocio,moneda,razon_social,soles_abono,soles_cargo,soles_saldo,unidad_medida,voucher_contable,actividad,macropartida,partida_presupuestaria,proyecto
PA ALMACEN GENERAL,7,OPERACIONES PACKING,15710,CO-SSOMA PACKING,0,178.02,178.02,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR VERDE JADE OSCURO - TALLA M,149409,CASACA TERMICA COLOR VERDE JADE OSCURO - TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,609,609,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,15724,CO-SSOMA PACKING,0,76.29,76.29,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR VERDE JADE OSCURO - TALLA L,149409,CASACA TERMICA COLOR VERDE JADE OSCURO - TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,261,261,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,15704,CO-SSOMA PACKING,0,101.72,101.72,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR VERDE PETROLEO - TALLA L,149409,CASACA TERMICA COLOR VERDE PETROLEO - TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,348,348,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,15703,CO-SSOMA PACKING,0,101.72,101.72,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR VERDE PETROLEO - TALLA M,149409,CASACA TERMICA COLOR VERDE PETROLEO - TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,348,348,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,100,OPERACIONES PACKING,15687,CO-SSOMA PACKING,0,380.01,380.01,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,BUZO POLAR C/PLOMO TALLA M,149409,BUZO POLAR C/PLOMO TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,1300,1300,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,150,OPERACIONES PACKING,15688,CO-SSOMA PACKING,0,570.01,570.01,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,BUZO POLAR C/PLOMO TALLA L,149409,BUZO POLAR C/PLOMO TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,1950,1950,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,80,OPERACIONES PACKING,15689,CO-SSOMA PACKING,0,304,304,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,BUZO POLAR C/PLOMO TALLA XL,149409,BUZO POLAR C/PLOMO TALLA XL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,1040,1040,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15690,CO-SSOMA PACKING,0,19,19,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,BUZO POLAR C/PLOMO TALLA XXL,149409,BUZO POLAR C/PLOMO TALLA XXL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,65,65,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,15699,CO-SSOMA PACKING,0,104.06,104.06,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/ CELESTE BB TALLA L,149410,CASACA TERMICA C/ CELESTE BB TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,356,356,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15683,CO-SSOMA PACKING,0,45.31,45.31,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CHOMPA JORGE CHAVEZ AMARILLO C/LOGO T/M,149410,CHOMPA JORGE CHAVEZ AMARILLO C/LOGO T/M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,155,155,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,527,CO-SSOMA PACKING,0,45.31,45.31,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CHOMPA JORGE CHAVEZ T- L,149410,CHOMPA JORGE CHAVEZ T- L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,155,155,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15685,CO-SSOMA PACKING,0,19,19,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,BUZO POLAR C/AMARILLO TALLA M,149410,BUZO POLAR C/AMARILLO TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,65,65,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15686,CO-SSOMA PACKING,0,19,19,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,BUZO POLAR C/AMARILLO TALLA L,149410,BUZO POLAR C/AMARILLO TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,65,65,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15702,CO-SSOMA PACKING,0,147.62,147.62,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/VERDE FOSFORESCENTE CON CINTA REFLECTIVA TIPO CHALECO COLOR PLOMO – TALLA M,149410,CASACA TERMICA C/VERDE FOSFORESCENTE CON CINTA REFLECTIVA TIPO CHALECO COLOR PLOMO – TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,505,505,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15706,CO-SSOMA PACKING,0,147.62,147.62,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR VERDE FOSFORESCENTE CON CINTA REFLECTIVA TIPO CHALECO COLOR PLOMO – TALLA L,149410,CASACA TERMICA COLOR VERDE FOSFORESCENTE CON CINTA REFLECTIVA TIPO CHALECO COLOR PLOMO – TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,505,505,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,15700,CO-SSOMA PACKING,0,104.06,104.06,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/ CELESTE BB TALLA  M,149410,CASACA TERMICA C/ CELESTE BB TALLA  M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,356,356,UNIDAD,OC- 4400003058,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,8,OPERACIONES PACKING,15695,CO-SSOMA PACKING,0,144.99,144.99,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,PANTALON TERMICO C/PLOMO OSCURO TALLA M,149411,PANTALON TERMICO C/PLOMO OSCURO TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,496,496,UNIDAD,OC- 4400003059,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,17,OPERACIONES PACKING,15696,CO-SSOMA PACKING,0,308.1,308.1,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,PANTALON TERMICO C/PLOMO OSCURO TALLA L,149411,PANTALON TERMICO C/PLOMO OSCURO TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,1054,1054,UNIDAD,OC- 4400003059,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,15697,CO-SSOMA PACKING,0,181.23,181.23,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,PANTALON TERMICO C/PLOMO OSCURO TALLA XL,149411,PANTALON TERMICO C/PLOMO OSCURO TALLA XL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,620,620,UNIDAD,OC- 4400003059,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,8756,CO-SSOMA PACKING,0,30.69,30.69,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,POLO AMARILLO ALGODON M/LARGA C/REFL T-L,149412,POLO AMARILLO ALGODON M/LARGA C/REFL T-L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,105,105,UNIDAD,OC- 4400003060,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,8757,CO-SSOMA PACKING,0,18.42,18.42,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,POLO AMARILLO ALGODON M/LARGA C/REFL T-M,149412,POLO AMARILLO ALGODON M/LARGA C/REFL T-M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,63,63,UNIDAD,OC- 4400003060,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,8441,CO-SSOMA PACKING,0,19.04,19.04,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CHALECO DRILL ROJO/CINTA REFLEX T.L,149579,CHALECO DRILL ROJO/CINTA REFLEX T.L,FORMATOS VARIOS,Soles,20477414916 - PROTEX CORPORATION S.A.C.,0,65.12,65.12,UNIDAD,OC- 4400003062,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,8442,CO-SSOMA PACKING,0,9.52,9.52,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CHALECO DRILL ROJO/CINTA REFLEX T.M,149579,CHALECO DRILL ROJO/CINTA REFLEX T.M,FORMATOS VARIOS,Soles,20477414916 - PROTEX CORPORATION S.A.C.,0,32.56,32.56,UNIDAD,OC- 4400003062,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,20,OPERACIONES PACKING,547,CO-CALIDAD PACKING,0,13.06,13.06,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022721,20/01/2026,HIPOCLORITO DE SODIO 7.5%,47068,HIPOCLORITO DE SODIO 7.5%,FORMATOS VARIOS,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,44.92,44.92,LITRO,OC- 4400000968,O0106-30031-30025-INSUMOS PROCESOS,O0106-COSTO DE CAMPAÑA PACKING,O0106-30031-INSUMOS PROCESOS,
PA ALMACEN GENERAL,20,OPERACIONES PACKING,547,CO-CALIDAD PACKING,0,13.34,13.34,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022634,06/02/2026,HIPOCLORITO DE SODIO 7.5%,30900,HIPOCLORITO DE SODIO 7.5%,,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,44.94,44.94,LITRO,OC- 4400000543,O0106-30031-30025-INSUMOS PROCESOS,O0106-COSTO DE CAMPAÑA PACKING,O0106-30031-INSUMOS PROCESOS,
PA ALMACEN GENERAL,20,OPERACIONES PACKING,547,CO-CALIDAD PACKING,0,13.17,13.17,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022885,06/02/2026,#N/D,48218,HIPOCLORITO DE SODIO 7.5%,FORMATOS VARIOS,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,45,45,LITRO,OC- 4400001137,O0106-30031-30025-INSUMOS PROCESOS,O0106-COSTO DE CAMPAÑA PACKING,O0106-30031-INSUMOS PROCESOS,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,551,CO-CALIDAD PACKING,0,18.12,18.12,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000863,20/01/2026,BALDE REDONDO X 15 LT,47065,BALDE REDONDO X 15 LT,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,61,61,UNIDAD,OC- 4400000965,O0105-30022-30017-MATERIALES DE LIMPIEZA Y SANEAMIENTO,O0105-OTROS COSTOS,O0105-30022-MATERIALES DE LIMPIEZA Y SANEAMIENTO,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,605,CO-CALIDAD PACKING,0,4.93,4.93,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00011383,20/01/2026,PLASTICO AMARILLO 1.5 M. x 150 MTS 50 KG,47074,PLASTICO AMARILLO 1.5 M. x 150 MTS 50 KG,FORMATOS VARIOS,Soles,20438728938 - CARVIT DISTRIBUIDORES DEL PERU S.A.C.,0,16.61,16.61,ROLLO,OC- 4400000974,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,6,OPERACIONES PACKING,605,CO-CALIDAD PACKING,0,9.08,9.08,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00000951,02/03/2026,605,48389,PLASTICO AMARILLO 1.5 M. x 150 MTS 50 KG,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,30.51,30.51,ROLLO,OC- 4400001173,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,600,OPERACIONES PACKING,10551,CO-GERENCIA PRODUCCION PACKING,0,5700,5700,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00001075,02/01/2026,LAMINA GENERADOR FUNGICIDA BERRY GUARD 38X520CM,90870,LAMINA GENERADOR FUNGICIDA BERRY GUARD 38X520CM,,US Dollar,20537559927 - OSKU PERU S.A.C.,0,19197.6,19197.6,UNIDAD,OC- 4400002036,O0106-30030-30024-MATERIALES DE EMBALAJE,O0106-COSTO DE CAMPAÑA PACKING,O0106-30030-MATERIALES DE EMBALAJE,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,641,CO-CALIDAD PACKING,0,12.07,12.07,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,FF01-00004429,05/01/2026,JABON LIQUIDO INCOLORO,71042,JABON LIQUIDO INCOLORO,FORMATOS VARIOS,Soles,20602170366 - CONSORCIO ALGI S.A.C.,0,40.58,40.58,LITRO,OC- 4400001742,O0106-30031-30025-INSUMOS PROCESOS,O0106-COSTO DE CAMPAÑA PACKING,O0106-30031-INSUMOS PROCESOS,
PA ALMACEN GENERAL,14,OPERACIONES PACKING,650,CO-CALIDAD PACKING,0,1164.56,1164.56,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F002-00013788,15/01/2026,PAPEL HIGIENICO ROLLO X 500MT,47062,PAPEL HIGIENICO ROLLO X 500MT,FORMATOS VARIOS,Soles,20509411671 - MP INSTITUCIONAL S.A. CERRRADA,0,346.08,346.08,UNIDAD,OC- 4400000962,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,7,OPERACIONES PACKING,653,CO-CALIDAD PACKING,0,2791.27,2791.27,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F002-00013788,15/01/2026,PAPEL TOALLA KRAFT,47062,PAPEL TOALLA KRAFT,FORMATOS VARIOS,Soles,20509411671 - MP INSTITUCIONAL S.A. CERRRADA,0,829.5,829.5,UNIDAD,OC- 4400000962,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,15,OPERACIONES PACKING,650,CO-CALIDAD PACKING,0,1247.74,1247.74,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F002-00013743,16/01/2026,PAPEL HIGIENICO ROLLO X 500MT,30907,PAPEL HIGIENICO ROLLO X 500MT,,Soles,20509411671 - MP INSTITUCIONAL S.A. CERRRADA,0,370.8,370.8,UNIDAD,OC- 4400000546,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,656,CO-CALIDAD PACKING,0,7.93,7.93,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000863,20/01/2026,RECOGEDOR DE BASURA DE PLASTICO,47065,RECOGEDOR DE BASURA DE PLASTICO,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,26.7,26.7,UNIDAD,OC- 4400000965,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,3223,CO-CALIDAD PACKING,0,8.31,8.31,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000863,20/01/2026,SUPERFLY MATAMOSCA 500 ml,47065,SUPERFLY MATAMOSCA 500 ml,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,27.97,27.97,UNIDAD,OC- 4400000965,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN MOCHE,4,OPERACIONES PACKING,642,CO-CALIDAD PACKING,0,28.7,28.7,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000863,20/01/2026,KIT BALDE + TRAPEADOR,47066,KIT BALDE + TRAPEADOR,,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,96.6,96.6,UNIDAD,OC- 4400000966,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,641,CO-CALIDAD PACKING,0,12.57,12.57,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022721,20/01/2026,JABON LIQUIDO INCOLORO,47068,JABON LIQUIDO INCOLORO,FORMATOS VARIOS,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,43.23,43.23,LITRO,OC- 4400000968,O0106-30031-30025-INSUMOS PROCESOS,O0106-COSTO DE CAMPAÑA PACKING,O0106-30031-INSUMOS PROCESOS,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,633,CO-CALIDAD PACKING,0,7,7,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00011383,20/01/2026,ESCOBA PLASTICO,47074,ESCOBA PLASTICO,FORMATOS VARIOS,Soles,20438728938 - CARVIT DISTRIBUIDORES DEL PERU S.A.C.,0,23.56,23.56,UNIDAD,OC- 4400000974,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,633,CO-CALIDAD PACKING,0,10.5,10.5,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00011383,20/01/2026,ESCOBA PLASTICO,47074,ESCOBA PLASTICO,FORMATOS VARIOS,Soles,20438728938 - CARVIT DISTRIBUIDORES DEL PERU S.A.C.,0,35.34,35.34,UNIDAD,OC- 4400000974,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,633,CO-CALIDAD PACKING,0,17.5,17.5,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00011383,20/01/2026,ESCOBA PLASTICO,47074,ESCOBA PLASTICO,FORMATOS VARIOS,Soles,20438728938 - CARVIT DISTRIBUIDORES DEL PERU S.A.C.,0,58.9,58.9,UNIDAD,OC- 4400000974,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,665,CO-MANTENIMIENTO PACKING,0,2.42,2.42,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,F003-00003362,28/01/2026,TRAPO INDUSTRIAL,80457,TRAPO INDUSTRIAL,FORMATOS VARIOS,US Dollar,20259572887 - ZAPLER S.A.C.,0,8.32,8.32,KILOGRAMO,OC- 4400001865,O0105-30020-30015-MANTENIMINENTO DE MAQUINARIA Y VEHICULOS,O0105-OTROS COSTOS,O0105-30020-MANTENIMINENTO DE MAQUINARIA Y VEHICULOS,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,3111,CO-CALIDAD PACKING,0,7.13,7.13,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022634,06/02/2026,DESINFECTANTE MULTIUSOS / LIMPIADOR MULTISUPERFICIE,30900,DESINFECTANTE MULTIUSOS / LIMPIADOR MULTISUPERFICIE,,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,24,24,LITRO,OC- 4400000543,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,3111,CO-CALIDAD PACKING,0,19.59,19.59,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022885,06/02/2026,3111,48228,DESINFECTANTE MULTIUSOS / LIMPIADOR MULTISUPERFICIE,FORMATOS VARIOS,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,66.95,66.95,LITRO,OC- 4400001144,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,629,CO-CALIDAD PACKING,0,3.51,3.51,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00022885,06/02/2026,#N/D,48228,DETERGENTE INDUSTRIAL,FORMATOS VARIOS,Soles,20440459669 - B & C INDUSTRIALES SOCIEDAD ANONIMA,0,12,12,KILOGRAMO,OC- 4400001144,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,12,OPERACIONES PACKING,650,CO-CALIDAD PACKING,0,88.08,88.08,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F002-00013954,06/02/2026,#N/D,48233,PAPEL HIGIENICO ROLLO X 500MT,FORMATOS VARIOS,Soles,20509411671 - MP INSTITUCIONAL S.A. CERRRADA,0,296.64,296.64,UNIDAD,OC- 4400001149,O0106-30031-30025-INSUMOS PROCESOS,O0106-COSTO DE CAMPAÑA PACKING,O0106-30031-INSUMOS PROCESOS,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,5440,CO-ADMINISTRACION PACKING,0,5.95,5.95,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000915,11/02/2026,ESPONJA DE FIBRA VERDE X 12 UNIDADES,48290,ESPONJA DE FIBRA VERDE X 12 UNIDADES,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,20.34,20.34,UNIDAD,OC- 4400001154,O0105-30022-30017-MATERIALES DE LIMPIEZA Y SANEAMIENTO,O0105-OTROS COSTOS,O0105-30022-MATERIALES DE LIMPIEZA Y SANEAMIENTO,
